,intensity,email_hash,total_time,goal_time,other_time,avg_goal_time,avg_freq_time,avg_infreq_time,num_freq_goals,num_infreq_goals
36,0.5,1ac8e0729bdbcff844ba9739,8.899457906353966,8.14060704285845,8.26796230533871,2.0351517607146126,4.062963401353943,1.956011502714073,2,2
37,0.5,1ac8e0729bdbcff844ba9739,8.512984346642183,8.422442854870427,6.066108090103747,2.1056107137176068,4.2112214274352135,0.0,2,2
38,0.5,1ac8e0729bdbcff844ba9739,9.574983485564092,8.678631537293768,9.050640993218508,2.169657884323442,4.339315768646884,0.0,2,2
39,0.5,1ac8e0729bdbcff844ba9739,10.209021822019244,9.676900579444158,9.323847612769777,2.4192251448610396,4.838450289722079,0.0,2,2
40,0.6666666666666666,6afba4b9d880466f13ce5053,9.417435838868785,8.285008895449879,9.028458718410613,2.7616696318166265,4.096976511781871,5.84354441703136,2,1
41,0.6666666666666666,6afba4b9d880466f13ce5053,9.565073431677574,8.08487062913819,9.306831672164943,2.694956876379397,4.024713528555347,4.727387818712341,2,1
42,0.8,738436695cad09ae1d5cc170,8.661985936317778,7.610357618312838,8.23217423638394,1.5220715236625675,1.9025894045782095,0.0,4,1
43,0.8,738436695cad09ae1d5cc170,8.193953023563742,7.576097340623111,7.419380582918692,1.5152194681246223,1.8940243351557777,0.0,4,1
44,0.8,738436695cad09ae1d5cc170,8.489616423646003,7.652070746116482,7.922623574217286,1.5304141492232963,1.9130176865291204,0.0,4,1
45,0.8,738436695cad09ae1d5cc170,8.462737005620179,7.822044008185619,7.7142311448490855,1.5644088016371238,1.9555110020464048,0.0,4,1
46,0.8,738436695cad09ae1d5cc170,8.55564437779049,7.642044402873258,8.043020885298283,1.5284088805746516,1.9105111007183144,0.0,4,1
47,0.6,738436695cad09ae1d5cc170,7.774015077250727,7.045776576879511,7.114769448366463,1.4091553153759022,0.8549831191538456,3.5171939649577517,3,2
48,0.6,738436695cad09ae1d5cc170,7.84971375760487,7.259819610363186,7.04141166379481,1.4519639220726372,0.0,3.629909805181593,3,2
49,0.25,e64bf235da9a0a1346c1ecc7,9.608982254736222,8.470730317005897,9.22276289197474,2.117682579251474,8.469891918298224,0.46209812037329684,1,3
50,0.5,e64bf235da9a0a1346c1ecc7,9.586170674954657,8.414052432496725,9.215526898663482,2.103513108124181,0.0,4.207026216248362,2,2
51,0.5,e64bf235da9a0a1346c1ecc7,9.7066816015412,7.028201432058005,9.63554274576738,1.7570503580145012,2.956751502819135,3.315341692821186,2,2
52,0.5,e64bf235da9a0a1346c1ecc7,8.858510813033927,8.16876982367527,8.16194579946869,2.0421924559188174,3.08270892711571,4.011939996367439,2,2
53,0.5,e64bf235da9a0a1346c1ecc7,9.249753374333018,8.281723990411392,8.771990436532242,2.070430997602848,0.34657359027997264,4.140608830643325,2,2
54,0.5,e64bf235da9a0a1346c1ecc7,9.014690384970896,8.012680929706839,8.557182839632397,2.0031702324267098,0.0,4.0063404648534195,2,2
55,0.5,e64bf235da9a0a1346c1ecc7,10.282711349439065,9.448254302193842,9.713355573650196,2.3620635755484605,2.0554369320866557,4.721717127071781,2,2
56,0.5,e64bf235da9a0a1346c1ecc7,10.101559419421314,9.220191688026556,9.566755282109055,2.305047922006639,0.8958797346140275,4.609798696619429,2,2
57,0.5,e64bf235da9a0a1346c1ecc7,9.25378292981902,8.706986763048892,8.389132521348719,2.176746690762223,0.0,4.353493381524446,2,2
58,0.25,60df2e411b71f7b62be41010,8.909370405197466,8.845777255188445,6.1224928095143865,2.211444313797111,7.00397413672268,2.8910569242901967,1,3
59,0.25,60df2e411b71f7b62be41010,8.052933036797567,7.996317231796746,5.153291594497779,1.9990793079491864,7.271008538280992,2.444776450100179,1,3
60,0.25,60df2e411b71f7b62be41010,8.985320060649112,8.118207049405783,8.440312147080279,2.0295517623514456,7.53689712956617,2.4330404875702665,1,3
61,0.25,60df2e411b71f7b62be41010,9.494390858193913,9.373733918884618,7.31986492980897,2.3434334797211545,8.790573479157159,2.852330220430101,1,3
62,0.25,60df2e411b71f7b62be41010,8.843759381917984,8.5657928612523,7.427738840532894,2.141448215313075,7.881559917056899,2.621217088482884,1,3
63,0.5,60df2e411b71f7b62be41010,9.248117736310213,9.12238309321704,7.112327444710911,2.28059577330426,3.024866727615979,4.537489367022753,2,2
64,0.5,60df2e411b71f7b62be41010,9.399223686605279,9.085910293598007,8.0861025356691,2.2714775733995016,3.3309273702726556,4.49658944616976,2,2
65,0.5,60df2e411b71f7b62be41010,7.96693349840484,7.570443252057374,6.8501261661455,1.8926108130143435,1.9250738008550292,3.7729590756046614,2,2
66,0.5,6516b06cb55ec78854c1d70b,8.326516830239528,7.546446273746024,7.71333788887187,3.773223136873012,0.0,7.546446273746024,1,1
67,0.5,6516b06cb55ec78854c1d70b,7.519692404116539,7.385851078125209,5.442417710521793,3.6929255390626046,0.0,7.385851078125209,1,1
68,0.75,e0ea71583ed30617dda9659c,9.146548238888403,8.047509510981422,8.741296282225147,2.0118773777453556,2.4887425187384937,7.228388451573604,3,1
